Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Card_Age,Transaction_Distance,Is_Weekend,Hour,Day,High_Amount,High_Distance,High_Frequency,Behavior_Risk,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Actual_Fraud,Predicted_Fraud,Fraud_Probability
38.7,81633.97,False,False,6,129.88,198,3274.37,False,3,9,False,True,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0,0.31068368751810077
36.58,79356.13,False,False,3,410.13,237,3215.66,False,7,4,False,True,False,1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0,1,0.37613397192791387
121.66,56252.43,False,False,7,42.84,13,3129.92,False,9,20,False,True,False,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0.28804409619680027
29.74,54695.53,False,False,6,304.71,61,3355.34,False,12,25,False,True,False,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0.34947439975587996
206.42,32457.35,False,False,8,316.41,171,3974.36,False,16,13,False,True,False,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,0,0.3396965258342952
8.79,74727.9,True,False,1,497.96,141,3114.38,False,0,21,False,True,False,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,1,1,0.4788231767527927
146.26,90588.75,False,False,3,310.56,62,1929.05,False,6,15,False,True,False,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0,0.30328665381669695
146.32,30600.44,False,False,7,246.12,35,3161.0,False,2,22,False,True,False,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0.31871432056301174
51.2,50153.68,False,False,1,400.0,213,339.01,False,10,1,False,False,False,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0,0.2860508041319579
14.0,92214.86,False,True,13,201.56,13,3525.14,False,4,20,False,True,True,2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1,0.4140083958003931
326.69,3020.94,False,False,7,192.87,24,1453.49,False,13,21,False,True,False,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0.3217370156372007
304.63,96204.04,False,False,2,371.5,32,3272.91,False,8,2,False,True,False,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0.32590412169775607
41.81,9941.21,False,False,8,292.76,213,857.14,False,9,28,False,False,False,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1,1,0.4088807849748323
20.41,29563.0,False,False,12,318.45,129,1530.0,True,5,18,False,True,True,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0.3075835748626001
183.26,29143.09,True,False,3,200.82,163,259.74,True,0,14,False,False,False,0,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,1,0.35644869494912734
15.82,73496.6,False,False,1,302.41,224,1459.81,False,19,20,False,True,False,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,0,0.34038797567490886
200.16,21376.09,False,False,7,263.96,188,1245.03,False,11,9,False,True,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1,0.3502788229663374
260.9,31596.98,False,False,12,193.31,54,3969.38,False,15,20,False,True,True,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0.3868401196585871
160.48,84933.69,False,False,12,347.46,81,3348.26,True,1,20,False,True,True,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0.3118954184010733
202.96,73152.48,False,False,5,17.23,101,4726.66,False,10,10,False,True,False,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,1,1,0.3519987262084497
230.87,82739.43,False,True,13,307.19,169,3399.5,False,23,30,False,True,True,2,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,1,0.43865580181954417
64.36,61907.35,False,False,14,124.38,232,2395.11,True,14,11,False,True,True,2,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0,1,0.3596376890227819
11.26,60145.06,True,False,12,313.71,187,2096.07,False,1,29,False,True,True,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,0.41196868741595927
288.27,41549.17,False,False,6,196.28,144,1456.56,True,6,4,False,True,False,1,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1,1,0.42809194349998775
64.79,98233.79,False,False,5,41.15,26,2080.86,False,6,8,False,True,False,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0.3285642525729815
247.01,70030.64,False,False,9,16.99,161,4973.92,False,14,9,False,True,False,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,1,0.37762768475482017
27.93,41930.62,False,True,7,235.44,11,1369.92,False,18,17,False,True,False,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1,0.35689777629794667
170.3,44719.7,False,False,14,362.35,172,3547.11,False,13,14,False,True,True,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0,0,0.33524066311085543
33.32,43364.65,False,False,3,44.57,114,1001.63,False,9,2,False,True,False,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0.3300117986553483
12.61,98692.9,False,False,9,193.79,225,4076.23,False,10,6,False,True,False,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,1,0.4167062409329307
59.82,83891.92,False,False,5,62.36,204,2512.83,False,13,22,False,True,False,1,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,0,1,0.3969653928669265
5.81,92713.78,False,False,2,396.81,205,768.32,False,0,26,False,False,False,0,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0,1,0.4508287667920147
40.9,64772.2,False,False,4,86.89,144,840.24,False,6,13,False,False,False,0,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,0,0,0.3174611029556864
47.19,46348.18,False,False,5,427.58,166,4133.09,False,18,29,False,True,False,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0,0,0.3103726614802583
39.45,15711.95,False,True,11,182.75,141,1299.9,False,4,18,False,True,True,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0,1,0.4125263292240758
12.19,84863.82,False,False,2,55.4,31,2452.25,False,2,16,False,True,False,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,0,0,0.30785645177982707
277.88,36834.93,False,False,10,20.51,220,386.2,False,23,18,False,False,False,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,0.3526706559345722
61.2,69858.41,False,False,12,328.25,121,4405.5,True,8,23,False,True,True,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0,0.30341675071681146
7.57,66748.13,False,False,10,340.05,190,535.64,True,17,25,False,False,False,0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,1,0.35653499661903876
5.59,67838.88,False,False,6,56.12,4,3051.82,True,22,3,False,True,False,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0,0.31540451712779727
51.88,56626.16,False,True,5,213.6,61,3068.91,False,5,26,False,True,False,1,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,0,1,0.48205851294780966
195.7,19160.7,False,False,9,135.47,83,4370.27,False,4,16,False,True,False,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,1,0.40437887765620617
2.76,57820.61,False,False,14,497.48,198,1149.08,False,21,21,False,True,True,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0.36384467399486464
26.4,93097.18,True,True,14,225.91,49,2890.21,True,23,9,False,True,True,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0,1,0.36803484811151377
138.96,92551.09,False,False,3,177.98,224,2695.09,False,23,29,False,True,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,0,0.29411180501925915
74.29,69222.22,True,False,8,276.08,88,1307.83,False,22,11,False,True,False,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1,0,0.3436782268893076
0.3,71898.8,False,False,11,282.61,235,4183.29,False,9,29,False,True,True,2,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0,1,0.39037390141180234
9.4,91503.26,False,False,9,474.28,19,904.42,False,9,26,False,False,False,0,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,1,1,0.4441360694990045
89.17,4492.73,False,False,3,400.31,134,1948.95,True,1,8,False,True,False,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0.2825769446675808
172.27,37840.58,False,False,9,403.3,144,110.88,False,12,12,False,False,False,0,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,1,0.4639133197816328
25.63,21224.91,False,False,10,229.24,78,3593.5,False,1,27,False,True,False,1,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0,1,0.4012249686213164
152.85,85874.47,False,False,12,292.56,198,162.29,False,7,15,False,False,True,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1,0.37491283334832015
0.0,92945.09,False,False,13,396.37,209,3073.23,False,18,1,False,True,True,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0,0.337477841415265
138.07,55404.04,False,False,10,154.51,208,3335.31,False,2,14,False,True,False,1,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,0,0,0.3357461764683928
35.81,85983.02,False,False,11,52.45,69,65.85,False,13,9,False,False,True,1,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0.5300889813743719
82.58,82863.87,False,False,9,377.91,221,575.53,False,6,16,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,0,1,0.36231046550182183
169.15,84613.68,False,False,8,63.96,85,1032.13,True,5,3,False,True,False,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0,1,0.41499702352413187
69.34,56991.82,False,True,8,290.97,9,4922.34,False,18,12,False,True,False,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,1,0,0.30523798164455246
229.18,4625.28,False,True,6,34.78,74,3521.42,False,9,24,False,True,False,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0.411990552313909
51.97,41278.5,False,False,10,66.31,89,4297.64,False,2,23,False,True,False,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0.35358225933686976
37.93,60817.36,False,False,1,70.41,207,4262.15,False,16,5,False,True,False,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0.31024193922200854
207.93,19068.2,False,False,10,253.62,176,1282.57,False,11,13,False,True,False,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0,0.33073033177081135
74.51,68182.17,False,False,5,476.53,20,4231.73,False,5,28,False,True,False,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0.42687995408191937
9.12,30702.18,False,False,2,117.36,155,3085.97,False,13,15,False,True,False,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0.344699888837343
241.86,12013.08,True,False,14,97.32,85,377.89,True,12,1,False,False,True,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1,1,0.4479368714231656
